name,carrier,included_internal_coordinate
gen_landfill_gas_624,landfill_gas,True
gen_landfill_gas_625,landfill_gas,True
gen_landfill_gas_626,landfill_gas,True
gen_landfill_gas_627,landfill_gas,True
gen_landfill_gas_628,landfill_gas,True
gen_landfill_gas_629,landfill_gas,True
gen_landfill_gas_630,landfill_gas,True
gen_landfill_gas_631,landfill_gas,True
gen_landfill_gas_632,landfill_gas,True
gen_landfill_gas_633,landfill_gas,True
gen_landfill_gas_634,landfill_gas,True
gen_landfill_gas_635,landfill_gas,True
gen_landfill_gas_636,landfill_gas,True
gen_landfill_gas_637,landfill_gas,True
gen_landfill_gas_638,landfill_gas,True
gen_landfill_gas_639,landfill_gas,True
gen_landfill_gas_640,landfill_gas,True
gen_landfill_gas_641,landfill_gas,True
gen_landfill_gas_642,landfill_gas,True
gen_landfill_gas_643,landfill_gas,True
gen_landfill_gas_644,landfill_gas,True
gen_landfill_gas_645,landfill_gas,True
gen_landfill_gas_646,landfill_gas,True
gen_landfill_gas_647,landfill_gas,True
gen_landfill_gas_648,landfill_gas,True
gen_landfill_gas_649,landfill_gas,True
gen_landfill_gas_650,landfill_gas,True
gen_landfill_gas_651,landfill_gas,True
gen_landfill_gas_652,landfill_gas,True
gen_landfill_gas_653,landfill_gas,True
gen_landfill_gas_654,landfill_gas,True
gen_landfill_gas_655,landfill_gas,True
gen_landfill_gas_656,landfill_gas,True
gen_landfill_gas_657,landfill_gas,True
gen_landfill_gas_658,landfill_gas,True
gen_landfill_gas_659,landfill_gas,True
gen_landfill_gas_660,landfill_gas,True
gen_landfill_gas_661,landfill_gas,True
gen_sewage_gas_662,sewage_gas,True
gen_sewage_gas_663,sewage_gas,True
gen_sewage_gas_664,sewage_gas,True
gen_sewage_gas_665,sewage_gas,True
gen_sewage_gas_666,sewage_gas,True
gen_sewage_gas_667,sewage_gas,True
gen_sewage_gas_668,sewage_gas,True
gen_sewage_gas_669,sewage_gas,True
gen_sewage_gas_670,sewage_gas,True
gen_sewage_gas_671,sewage_gas,True
gen_sewage_gas_672,sewage_gas,True
gen_sewage_gas_673,sewage_gas,True
gen_advanced_biofuel_674,advanced_biofuel,True
gen_advanced_biofuel_675,advanced_biofuel,True
gen_advanced_biofuel_676,advanced_biofuel,True
gen_advanced_biofuel_677,advanced_biofuel,True
gen_advanced_biofuel_678,advanced_biofuel,True
gen_advanced_biofuel_679,advanced_biofuel,True
gen_advanced_biofuel_680,advanced_biofuel,True
gen_advanced_biofuel_681,advanced_biofuel,True
gen_advanced_biofuel_682,advanced_biofuel,True
gen_advanced_biofuel_683,advanced_biofuel,True
gen_advanced_biofuel_684,advanced_biofuel,True
gen_advanced_biofuel_685,advanced_biofuel,True
gen_advanced_biofuel_686,advanced_biofuel,True
gen_advanced_biofuel_687,advanced_biofuel,True
gen_advanced_biofuel_688,advanced_biofuel,True
gen_advanced_biofuel_689,advanced_biofuel,True
gen_advanced_biofuel_690,advanced_biofuel,True
gen_advanced_biofuel_691,advanced_biofuel,True
gen_advanced_biofuel_692,advanced_biofuel,True
gen_advanced_biofuel_693,advanced_biofuel,True
gen_advanced_biofuel_694,advanced_biofuel,True
gen_advanced_biofuel_695,advanced_biofuel,True
gen_advanced_biofuel_696,advanced_biofuel,True
gen_advanced_biofuel_697,advanced_biofuel,True
gen_advanced_biofuel_698,advanced_biofuel,True
gen_advanced_biofuel_699,advanced_biofuel,True
gen_advanced_biofuel_700,advanced_biofuel,True
gen_advanced_biofuel_701,advanced_biofuel,True
EU_supply_Britned,EU_import,False
EU_supply_IFA,EU_import,False
EU_supply_Nemo Link,EU_import,False
EU_supply_Moyle,EU_import,False
EU_supply_Auchencrosh (interconnector CCT),EU_import,False
EU_supply_East West Interconnector,EU_import,False
EU_supply_Greenlink,EU_import,False
