bmUnit,settlementPeriod,settlementRunType,quantity,average_MW
T_KTHLW-1,44,DF,-0.009000000000000001,-0.018000000000000002
T_LAGA-1,44,DF,-0.5,-1.0
T_LARKS-1,44,DF,-0.085,-0.17
T_LBAR-1G,44,DF,-0.01,-0.02
T_LNCSW-1,44,DF,-0.466,-0.932
T_LNCSW-2,44,DF,-0.514,-1.028
T_MOWEO-1,44,DF,-0.002,-0.004
T_MRWD-1,44,DF,-0.5,-1.0
T_PNYCB-1,44,DF,-0.01,-0.02
T_RCBKO-1,44,DF,-1.22,-2.44
T_RCBKO-2,44,DF,-1.224,-2.448
T_ROCK-1,44,DF,-1.6,-3.2
T_SCCL-4,44,DF,-25.14,-50.28
T_SEEL-1,44,DF,-0.183,-0.366
T_SGRWO-3,44,DF,-0.584,-1.168
T_SGRWO-4,44,DF,-0.497,-0.994
T_SGRWO-5,44,DF,-0.911,-1.822
T_SGRWO-6,44,DF,-1.441,-2.882
T_SHBA-2,44,DF,-0.23500000000000001,-0.47000000000000003
T_SHRSW-1,44,DF,-0.355,-0.71
T_SHRSW-2,44,DF,-0.37,-0.74
T_SUTB-1,44,DF,-0.5,-1.0
T_SVRP-10,44,DF,-0.25,-0.5
T_SVRP-20,44,DF,-0.25,-0.5
T_TKNEW-1,44,DF,-2.7359999999999998,-5.4719999999999995
T_TKNWW-1,44,DF,-0.002,-0.004
T_TORN-D,44,DF,-24.472,-48.944
T_TSREP-1,44,DF,-1.556,-3.112
T_WBURB-41,44,DF,-0.279,-0.558
T_WBURB-43,44,DF,-0.105,-0.21
T_WTMSO-1,44,DF,-1.4889999999999999,-2.9779999999999998
T_BPGRD-1,45,DF,-30.092,-60.184
T_CASKD-1,45,DF,-1.37,-2.74
T_CNQPS-1,45,DF,-1.953,-3.906
T_CNQPS-4,45,DF,-2.268,-4.536
T_COSO-1,45,DF,-1.001,-2.002
T_CRGHD-1,45,DF,-0.003,-0.006
T_CRYRW-3,45,DF,-0.049,-0.098
T_DDGNO-1,45,DF,-0.396,-0.792
T_DDGNO-2,45,DF,-0.46,-0.92
T_DDGNO-3,45,DF,-0.278,-0.556
T_DDGNO-4,45,DF,-0.336,-0.672
T_DIDCB6,45,DF,-0.8,-1.6
T_DINO-3,45,DF,-0.45,-0.9
T_DINO-5,45,DF,-0.7000000000000001,-1.4000000000000001
T_FASN-1,45,DF,-0.003,-0.006
T_FASN-2,45,DF,-0.001,-0.002
T_FERGD-1,45,DF,-0.229,-0.458
T_FERGD-2,45,DF,-0.759,-1.518
T_FFES-2,45,DF,-0.011,-0.022
T_FFES-3,45,DF,-0.01,-0.02
T_FOYE-1,45,DF,-0.9500000000000001,-1.9000000000000001
T_FOYED-1,45,DF,-0.518,-1.036
T_GNFSW-1,45,DF,-0.316,-0.632
T_GNFSW-2,45,DF,-0.179,-0.358
T_GRAI-7,45,DF,-0.25,-0.5
T_GYMRD-16,45,DF,-0.001,-0.002
T_GYMRD-E11,45,DF,-0.002,-0.004
T_GYMRD-W11,45,DF,-0.006,-0.012
T_HEYM2-D,45,DF,-13.828,-27.656
T_HEYM28,45,DF,-2.132,-4.264
T_HMGTO-1,45,DF,-0.33,-0.66
T_HMGTO-2,45,DF,-0.392,-0.784
T_HRTL-2,45,DF,-1.6760000000000002,-3.3520000000000003
T_HUMRD-1,45,DF,-24.04,-48.08
T_INDQ-1,45,DF,-1.125,-2.25
T_KEAD-1,45,DF,-0.92,-1.84
T_KEADGT-3,45,DF,-0.08,-0.16
T_KILLPG-1,45,DF,-0.399,-0.798
T_KILLPG-2,45,DF,-0.295,-0.59
T_LAGA-1,45,DF,-0.4,-0.8
T_LARKS-1,45,DF,-0.05,-0.1
T_LBAR-1G,45,DF,-0.01,-0.02
T_LNCSW-1,45,DF,-0.465,-0.93
T_LNCSW-2,45,DF,-0.487,-0.974
T_MOWEO-1,45,DF,-0.002,-0.004
T_MRWD-1,45,DF,-0.5,-1.0
T_PNYCB-1,45,DF,-0.015,-0.03
T_RCBKO-1,45,DF,-1.197,-2.394
T_RCBKO-2,45,DF,-1.199,-2.398
T_ROCK-1,45,DF,-1.5,-3.0
T_SCCL-4,45,DF,-25.04,-50.08
T_SEEL-1,45,DF,-0.168,-0.336
T_SGRWO-3,45,DF,-0.583,-1.166
T_SGRWO-4,45,DF,-0.493,-0.986
T_SGRWO-5,45,DF,-0.917,-1.834
T_SGRWO-6,45,DF,-1.486,-2.972
T_SHBA-2,45,DF,-0.24,-0.48
T_SHRSW-1,45,DF,-0.446,-0.892
T_SHRSW-2,45,DF,-0.47200000000000003,-0.9440000000000001
T_SUTB-1,45,DF,-0.5,-1.0
T_SVRP-10,45,DF,-0.3,-0.6
T_SVRP-20,45,DF,-0.2,-0.4
T_THNTO-1,45,DF,-0.216,-0.432
T_THNTO-2,45,DF,-0.222,-0.444
T_TKNEW-1,45,DF,-2.711,-5.422
T_TKNWW-1,45,DF,-0.002,-0.004
T_TORN-D,45,DF,-24.448,-48.896
T_TSREP-1,45,DF,-1.536,-3.072
T_WBURB-41,45,DF,-0.11900000000000001,-0.23800000000000002
T_WTMSO-1,45,DF,-1.479,-2.958
T_AKGLW-3,46,DF,-0.151,-0.302
T_BPGRD-1,46,DF,-30.3,-60.6
T_CASKD-1,46,DF,-2.02,-4.04
T_CNQPS-1,46,DF,-1.953,-3.906
T_CNQPS-4,46,DF,-2.268,-4.536
T_COSO-1,46,DF,-0.923,-1.846
T_CRGHD-1,46,DF,-0.003,-0.006
T_CRYRW-3,46,DF,-0.003,-0.006
T_DDGNO-1,46,DF,-0.655,-1.31
T_DDGNO-2,46,DF,-0.5690000000000001,-1.1380000000000001
T_DDGNO-3,46,DF,-0.55,-1.1
T_DDGNO-4,46,DF,-0.624,-1.248
T_DIDCB6,46,DF,-0.85,-1.7
T_DINO-3,46,DF,-0.5,-1.0
T_DINO-5,46,DF,-0.65,-1.3
T_FASN-1,46,DF,-0.003,-0.006
T_FASN-2,46,DF,-0.001,-0.002
T_FERGD-1,46,DF,-0.19,-0.38
T_FERGD-2,46,DF,-0.798,-1.596
T_FFES-1,46,DF,-0.611,-1.222
T_FFES-2,46,DF,-0.021,-0.042
T_FFES-3,46,DF,-0.02,-0.04
T_FFES-4,46,DF,-0.87,-1.74
T_FOYE-1,46,DF,-0.9500000000000001,-1.9000000000000001
T_FOYE-2,46,DF,-0.5,-1.0
T_FOYED-1,46,DF,-0.486,-0.972
T_GNFSW-1,46,DF,-0.046,-0.092
T_GRAI-7,46,DF,-0.3,-0.6
T_GYMRD-16,46,DF,-0.001,-0.002
T_GYMRD-E10,46,DF,-0.001,-0.002
T_GYMRD-E11,46,DF,-0.002,-0.004
T_GYMRD-W11,46,DF,-0.006,-0.012
T_HEYM2-D,46,DF,-13.876,-27.752
T_HEYM28,46,DF,-2.152,-4.304
T_HMGTO-1,46,DF,-0.322,-0.644
T_HMGTO-2,46,DF,-0.383,-0.766
T_HRTL-2,46,DF,-1.6760000000000002,-3.3520000000000003
T_HUMRD-1,46,DF,-24.2,-48.4
T_INDQ-1,46,DF,-1.1400000000000001,-2.2800000000000002
T_KEAD-1,46,DF,-0.97,-1.94
T_KEADGT-3,46,DF,-0.08,-0.16
T_KILLPG-1,46,DF,-0.395,-0.79
T_KILLPG-2,46,DF,-0.293,-0.586
T_KTHLW-1,46,DF,-0.008,-0.016
T_LAGA-1,46,DF,-0.5,-1.0
T_LARKS-1,46,DF,-0.05,-0.1
T_LBAR-1G,46,DF,-0.01,-0.02
T_LNCSW-1,46,DF,-0.47500000000000003,-0.9500000000000001
T_LNCSW-2,46,DF,-0.491,-0.982
T_MOWEO-1,46,DF,-0.002,-0.004
T_MRWD-1,46,DF,-0.5,-1.0
T_PNYCB-1,46,DF,-0.01,-0.02
T_RCBKO-1,46,DF,-1.237,-2.474
T_RCBKO-2,46,DF,-1.155,-2.31
T_ROCK-1,46,DF,-1.6,-3.2
T_SCCL-4,46,DF,-25.02,-50.04
T_SEEL-1,46,DF,-0.168,-0.336
T_SGRWO-3,46,DF,-0.58,-1.16
T_SGRWO-4,46,DF,-0.491,-0.982
T_SGRWO-5,46,DF,-0.911,-1.822
T_SGRWO-6,46,DF,-1.49,-2.98
T_SHBA-2,46,DF,-0.23800000000000002,-0.47600000000000003
T_SHRSW-1,46,DF,-0.40800000000000003,-0.8160000000000001
T_SHRSW-2,46,DF,-0.40700000000000003,-0.8140000000000001
T_SUTB-1,46,DF,-0.5,-1.0
T_SVRP-10,46,DF,-0.25,-0.5
T_SVRP-20,46,DF,-0.2,-0.4
T_THNTO-1,46,DF,-0.446,-0.892
T_THNTO-2,46,DF,-0.394,-0.788
T_TKNEW-1,46,DF,-2.729,-5.458
T_TKNWW-1,46,DF,-0.002,-0.004
T_TORN-D,46,DF,-24.556,-49.112
T_TSREP-1,46,DF,-1.526,-3.052
T_WBURB-41,46,DF,-0.299,-0.598
T_WBURB-43,46,DF,-0.35000000000000003,-0.7000000000000001
T_WTMSO-1,46,DF,-1.4889999999999999,-2.9779999999999998
T_BPGRD-1,47,DF,-30.451,-60.902
T_CASKD-1,47,DF,-1.5899999999999999,-3.1799999999999997
T_CNQPS-1,47,DF,-1.953,-3.906
T_CNQPS-4,47,DF,-2.268,-4.536
T_COSO-1,47,DF,-0.984,-1.968
T_CRGHD-1,47,DF,-0.003,-0.006
T_CRYRW-3,47,DF,-0.039,-0.078
T_DDGNO-1,47,DF,-0.654,-1.308
T_DDGNO-2,47,DF,-0.5740000000000001,-1.1480000000000001
T_DDGNO-3,47,DF,-0.548,-1.096
T_DDGNO-4,47,DF,-0.627,-1.254
T_DIDCB6,47,DF,-0.8,-1.6
T_DINO-3,47,DF,-0.5,-1.0
T_DINO-5,47,DF,-0.6,-1.2
T_EWHLW-1,47,DF,-0.09,-0.18
T_FASN-1,47,DF,-0.003,-0.006
T_FASN-2,47,DF,-0.001,-0.002
T_FERGD-1,47,DF,-0.227,-0.454
T_FERGD-2,47,DF,-0.974,-1.948
T_FFES-1,47,DF,-0.611,-1.222
T_FFES-2,47,DF,-0.011,-0.022
T_FFES-3,47,DF,-0.01,-0.02
T_FFES-4,47,DF,-0.8,-1.6
T_FOYE-1,47,DF,-1.0,-2.0
T_FOYED-1,47,DF,-0.492,-0.984
T_GRAI-7,47,DF,-0.25,-0.5
T_GYMRD-16,47,DF,-0.001,-0.002
T_GYMRD-E11,47,DF,-0.002,-0.004
T_GYMRD-W11,47,DF,-0.006,-0.012
T_HEYM2-D,47,DF,-13.876,-27.752
T_HEYM28,47,DF,-2.188,-4.376
T_HMGTO-1,47,DF,-0.326,-0.652
T_HMGTO-2,47,DF,-0.385,-0.77
T_HRTL-2,47,DF,-1.704,-3.408
T_HUMRD-1,47,DF,-24.08,-48.16
T_INDQ-1,47,DF,-1.15,-2.3
T_KEAD-1,47,DF,-0.92,-1.84
T_KEADGT-3,47,DF,-0.08,-0.16
T_KILLPG-1,47,DF,-0.396,-0.792
T_KILLPG-2,47,DF,-0.293,-0.586
T_KTHLW-1,47,DF,-0.009000000000000001,-0.018000000000000002
T_LAGA-1,47,DF,-0.4,-0.8
T_LARKS-1,47,DF,-0.045,-0.09
T_LBAR-1G,47,DF,-0.01,-0.02
T_LNCSW-1,47,DF,-0.466,-0.932
T_LNCSW-2,47,DF,-0.49,-0.98
T_MOWEO-1,47,DF,-0.002,-0.004
T_MRWD-1,47,DF,-0.5,-1.0
T_PNYCB-1,47,DF,-0.01,-0.02
T_RCBKO-1,47,DF,-1.267,-2.534
T_RCBKO-2,47,DF,-1.189,-2.378
T_ROCK-1,47,DF,-1.6,-3.2
T_SCCL-4,47,DF,-24.97,-49.94
T_SEEL-1,47,DF,-0.169,-0.338
T_SGRWO-3,47,DF,-0.582,-1.164
T_SGRWO-4,47,DF,-0.493,-0.986
T_SGRWO-5,47,DF,-0.921,-1.842
T_SGRWO-6,47,DF,-1.491,-2.982
T_SHBA-2,47,DF,-0.24,-0.48
T_SHRSW-1,47,DF,-0.388,-0.776
T_SHRSW-2,47,DF,-0.364,-0.728
T_SUTB-1,47,DF,-0.5,-1.0
T_SVRP-10,47,DF,-0.3,-0.6
T_SVRP-20,47,DF,-0.2,-0.4
T_THNTO-1,47,DF,-0.462,-0.924
T_THNTO-2,47,DF,-0.463,-0.926
T_TKNEW-1,47,DF,-2.682,-5.364
T_TKNWW-1,47,DF,-0.002,-0.004
T_TORN-D,47,DF,-24.532,-49.064
T_TSREP-1,47,DF,-1.5310000000000001,-3.0620000000000003
T_WBURB-41,47,DF,-0.093,-0.186
T_WBURB-43,47,DF,-0.661,-1.322
T_WTMSO-1,47,DF,-1.499,-2.998
T_AKGLW-3,48,DF,-0.059000000000000004,-0.11800000000000001
T_BPGRD-1,48,DF,-30.202,-60.404
T_CASKD-1,48,DF,-1.42,-2.84
T_CNQPS-1,48,DF,-2.016,-4.032
T_CNQPS-4,48,DF,-2.268,-4.536
T_COSO-1,48,DF,-0.996,-1.992
T_CRGHD-1,48,DF,-0.003,-0.006
T_CRYRW-3,48,DF,-0.095,-0.19
T_DDGNO-1,48,DF,-0.54,-1.08
T_DDGNO-2,48,DF,-0.522,-1.044
T_DDGNO-3,48,DF,-0.446,-0.892
T_DDGNO-4,48,DF,-0.5630000000000001,-1.1260000000000001
T_DIDCB6,48,DF,-0.85,-1.7
T_DINO-3,48,DF,-0.45,-0.9
T_DINO-5,48,DF,-0.65,-1.3
T_EWHLW-1,48,DF,-0.1,-0.2
T_FASN-1,48,DF,-0.003,-0.006
T_FASN-2,48,DF,-0.001,-0.002
T_FERGD-1,48,DF,-0.084,-0.168
T_FERGD-2,48,DF,-0.998,-1.996
T_FFES-2,48,DF,-0.021,-0.042
T_FFES-3,48,DF,-0.02,-0.04
T_FFES-4,48,DF,-0.8,-1.6
T_FOYE-1,48,DF,-0.9500000000000001,-1.9000000000000001
T_FOYE-2,48,DF,-1.05,-2.1
T_FOYED-1,48,DF,-0.501,-1.002
T_GRAI-7,48,DF,-0.3,-0.6
T_GYMRD-16,48,DF,-0.001,-0.002
T_GYMRD-E11,48,DF,-0.002,-0.004
T_GYMRD-W11,48,DF,-0.005,-0.01
T_HEYM2-D,48,DF,-13.824,-27.648
T_HEYM28,48,DF,-2.156,-4.312
T_HMGTO-1,48,DF,-0.326,-0.652
T_HMGTO-2,48,DF,-0.382,-0.764
T_HRTL-2,48,DF,-1.6920000000000002,-3.3840000000000003
T_HUMRD-1,48,DF,-23.89,-47.78
T_INDQ-1,48,DF,-1.155,-2.31
T_KEAD-1,48,DF,-0.92,-1.84
T_KEADGT-3,48,DF,-0.08,-0.16
T_KILLPG-1,48,DF,-0.393,-0.786
T_KILLPG-2,48,DF,-0.292,-0.584
T_KTHLW-1,48,DF,-0.005,-0.01
T_LAGA-1,48,DF,-0.5,-1.0
T_LARKS-1,48,DF,-0.05,-0.1
T_LBAR-1G,48,DF,-0.01,-0.02
T_LNCSW-1,48,DF,-0.466,-0.932
T_LNCSW-2,48,DF,-0.488,-0.976
T_MOWEO-1,48,DF,-0.002,-0.004
T_MRWD-1,48,DF,-0.5,-1.0
T_PNYCB-1,48,DF,-0.01,-0.02
T_RCBKO-1,48,DF,-1.287,-2.574
T_RCBKO-2,48,DF,-1.23,-2.46
T_ROCK-1,48,DF,-1.5,-3.0
T_SCCL-4,48,DF,-24.89,-49.78
T_SEEL-1,48,DF,-0.17300000000000001,-0.34600000000000003
T_SGRWO-3,48,DF,-0.582,-1.164
T_SGRWO-4,48,DF,-0.494,-0.988
T_SGRWO-5,48,DF,-0.912,-1.824
T_SGRWO-6,48,DF,-1.486,-2.972
T_SHBA-2,48,DF,-0.24,-0.48
T_SHRSW-1,48,DF,-0.386,-0.772
T_SHRSW-2,48,DF,-0.364,-0.728
T_SUTB-1,48,DF,-0.5,-1.0
T_SVRP-10,48,DF,-0.25,-0.5
T_SVRP-20,48,DF,-0.2,-0.4
T_THNTO-1,48,DF,-0.459,-0.918
T_THNTO-2,48,DF,-0.46,-0.92
T_TKNEW-1,48,DF,-2.642,-5.284
T_TKNWW-1,48,DF,-0.002,-0.004
T_TORN-D,48,DF,-24.452,-48.904
T_TSREP-1,48,DF,-1.521,-3.042
T_WBURB-43,48,DF,-0.367,-0.734
T_WTMSO-1,48,DF,-1.5,-3.0
